"","organization","project","project_id","location","location_id","recording_date_time","recording_id","task_method","task_id","is_complete","species_code","species_common_name","species_scientific_name","species_class","detection_time","task_duration","tag_duration","min_tag_freq","max_tag_freq","tag_id","individual_order","vocalization","abundance","tag_rating","tag_is_verified","clip_channel_used","observer","observer_id","verifier_id","needs_review","left_full_freq_tag_rms_peak_dbfs","left_full_freq_tag_rms_trough_dbfs","left_full_freq_tag_pk_count","left_full_freq_tag_dc_offset","left_full_freq_tag_min_level","left_full_freq_tag_max_level","left_full_freq_tag_peak_level_dbfs","left_freq_filter_tag_rms_peak_dbfs","left_freq_filter_tag_rms_trough_dbfs","left_freq_filter_tag_pk_count","left_freq_filter_tag_dc_offset","left_freq_filter_tag_min_level","left_freq_filter_tag_max_level","left_freq_filter_tag_peak_level_dbfs","right_full_freq_tag_rms_peak_dbfs","right_full_freq_tag_rms_trough_dbfs","right_full_freq_tag_pk_count","right_full_freq_tag_dc_offset","right_full_freq_tag_min_level","right_full_freq_tag_max_level","right_full_freq_tag_peak_level_dbfs","right_freq_filter_tag_rms_peak_dbfs","right_freq_filter_tag_rms_trough_dbfs","right_freq_filter_tag_pk_count","right_freq_filter_tag_dc_offset","right_freq_filter_tag_min_level","right_freq_filter_tag_max_level","right_freq_filter_tag_peak_level_dbfs","tagged_in_wildtrax","media_url","spectrogram_url","clip_url"
"25","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-FR-C",492653,"2023-06-07 05:10:00",2867511,"1SPT",2597414,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",87.28,180,3.1,"2.42kHz","4.33kHz",5235586,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.15,-34.89,2,0.019432,0.00412,0.036621,-28.73,-48.23,-63.57,3,0,-0.007629,0.007629,-42.35,-28.19,-29.23,2,0.036733,0.021576,0.054504,-25.27,-46.5,-62.09,2,0,-0.011627,0.011322,-38.69,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597414","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/4f036c0c8db74b0fb542bbf1cb420243.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/d78624f8c86e419bb97fa2101f022468.flac"
"26","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-FR-C",492653,"2023-06-07 05:10:00",2867511,"1SPT",2597414,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",95.51,180,1.99,"3.66kHz","5.82kHz",5235587,3,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.21,-35.17,2,0.019233,0.006012,0.032898,-29.66,-55.15,-64.33,2,0,-0.005035,0.004425,-45.96,-27.87,-29.43,2,0.036641,0.02005,0.051025,-25.84,-55.75,-63.5,2,0,-0.006836,0.005646,-43.3,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597414","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/453a6ce602384822b0444b84c2f555f2.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/126d8b22e0b845088d5a8a995c279b05.flac"
"27","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-FR-C",492653,"2023-06-07 05:10:00",2867511,"1SPT",2597414,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",104.61,180,1.13,"3.86kHz","5.15kHz",5235589,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.14,-34.72,2,0.019407,0.00708,0.03183,-29.94,-57.54,-63.77,2,0,-0.004852,0.004913,-46.17,-28.29,-29.08,2,0.036632,0.024994,0.055389,-25.13,-61,-65.47,2,0,-0.003754,0.003754,-48.51,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597414","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/806521c006c440c68257f86283854159.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/eea4cf03-5ae3-4d16-9db5-a86d6d567a7d/db9f09608a164499ba7632ac0c108116.flac"
"28","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",37.44,180,1.05,"3.97kHz","5.56kHz",5235565,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-32.66,-33.74,3,0.021709,0.011383,0.031982,-29.9,-58.05,-65.29,2,0,-0.005249,0.005707,-44.87,-34.47,-35.49,2,0.017649,0.009705,0.026367,-31.58,-61.2,-66.97,2,0,-0.002838,0.002991,-50.48,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/9bf4639f886742349c7b91ffe7aeb87a.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/155ffafb4e3a4af08694f8715936948d.flac"
"29","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","RCKI","Ruby-crowned Kinglet","CORTHYLIO CALENDULA","Aves",48.93,180,2.1,"1.55kHz","4.07kHz",5235566,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.53,-33.95,2,0.021774,0.009857,0.032471,-29.77,-60.8,-64.69,2,0,-0.007446,0.00351,-42.56,-34.44,-35.78,2,0.017573,0.007935,0.02652,-31.53,-61.56,-66.28,2,0,-0.005737,0.002899,-44.83,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/e3cfdc99fce44a388905c08ed607bfce.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/9fc82669e27c414a8604cd94bce9bcc1.flac"
"30","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",53,180,1.41,"2.27kHz","6.39kHz",5232580,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-32.47,-33.67,2,0.021759,-0.002655,0.047272,-26.51,-42.64,-58.35,2,0,-0.021545,0.02063,-33.33,-34.51,-35.54,2,0.017609,0.003693,0.031982,-29.9,-47.78,-61.56,2,0,-0.012329,0.012054,-38.18,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/3f1a3053b2ed4c65a76c16d3989f2e16.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/4c0b9d5536a5431f87dcdd8f565f1ae9.flac"
"31","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",54.96,180,2.5,"2.58kHz","3.35kHz",5232586,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-32.42,-33.87,2,0.021836,0.004883,0.036743,-28.7,-52.35,-67.82,2,0,-0.005127,0.005157,-45.75,-34.51,-35.67,2,0.017502,0.006531,0.029327,-30.65,-58.76,-71.89,5,0,-0.00296,0.003021,-50.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/9e0ccf2a52be4464971adf6243554268.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/e1091c96d4f4426d9e87086442a9a846.flac"
"32","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",55.59,180,2.13,"3.50kHz","4.38kHz",5232585,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.42,-33.87,2,0.021804,0.003418,0.038605,-28.27,-47.38,-58.29,3,0,-0.008514,0.008514,-41.4,-34.51,-35.72,2,0.01749,0.004059,0.031952,-29.91,-53.77,-66.04,3,0,-0.004608,0.004669,-46.62,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/6de27f727aa145a3911c9b684fbe0d6b.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/a60efdba51254abc9c279486a92527e7.flac"
"33","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","WETA","Western Tanager","PIRANGA LUDOVICIANA","Aves",106.46,180,2.33,"1.80kHz","3.50kHz",5232592,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.62,-33.83,2,0.02185,0.009888,0.033691,-29.45,-54.07,-65.71,2,0,-0.005341,0.005157,-45.45,-34.54,-35.51,2,0.017666,0.008789,0.026855,-31.42,-55.82,-67.54,2,0,-0.005127,0.004974,-45.8,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/3191caace3b144458c983b0bcd45b864.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/21fcaf9e46ad4eb8b599b275a7706349.flac"
"34","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",126.84,180,3.25,"3.19kHz","6.13kHz",5232583,3,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.26,-34,2,0.021872,0.001495,0.049133,-26.17,-42.59,-62.02,2,0,-0.017548,0.017029,-35.12,-32.95,-35.93,2,0.017719,-0.005005,0.046234,-26.7,-38.67,-64.87,2,0,-0.02298,0.023315,-32.65,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/71157732233d4864a3ac08f5750770ab.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/67aa8b12a639404e83bd59f597c44ebc.flac"
"35","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",150.44,180,1.41,"4.12kHz","6.28kHz",5235569,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.41,-33.67,2,0.021893,0.010864,0.03302,-29.62,-61.3,-65.85,2,0,-0.003632,0.003571,-48.8,-34.35,-35.49,2,0.017727,0.001282,0.029572,-30.58,-61.59,-67.34,2,0,-0.00296,0.002777,-50.57,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/81162353173d48218cef2a200294b356.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/612402eea65a4021b7e8e50a96f80b65.flac"
"36","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",161.54,180,3.05,"3.76kHz","4.27kHz",5235571,4,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-32.43,-34.18,3,0.021895,0.00943,0.037201,-28.59,-56.9,-70.14,2,0,-0.005676,0.005707,-44.87,-34.35,-35.94,2,0.017627,0.008484,0.028564,-30.88,-61.8,-70.88,2,0,-0.003601,0.003601,-48.87,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/a411d0b0adcb402a89f2d6d4439d39af.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/711eb3b0181c4d9f971f102806a89ba1.flac"
"37","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-03 06:13:00",2867510,"1SPT",2597413,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",166.59,180,1.68,"3.24kHz","6.75kHz",5232581,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.67,-33.64,2,0.021872,0.008423,0.038452,-28.3,-48.81,-61.12,2,0,-0.013123,0.013397,-37.46,-34.42,-35.42,2,0.017602,-0.001465,0.03656,-28.74,-47.46,-62.11,2,0,-0.012451,0.012695,-37.93,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597413","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/d994d19faf6541eca63e0494366015d4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/5be6988c-2b93-48cf-82c5-17e1de68475b/ede356ebac1a48699a30d01df61059b8.flac"
"38","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","RCKI","Ruby-crowned Kinglet","CORTHYLIO CALENDULA","Aves",10.69,180,1.88,"1.96kHz","3.40kHz",5187130,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.74,-34.18,2,0.021924,-0.000732,0.039886,-27.98,-59.86,-67.5,2,0,-0.005341,0.004303,-45.45,-33.6,-35.7,3,0.018059,0.002655,0.033234,-29.57,-62.1,-68.64,2,0,-0.004211,0.003143,-47.51,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/11980bc1a8be4a33aa7defda1ef4a480.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/790d8ddcf7ef49a19785f8cf66e47020.flac"
"39","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",39.61,180,1.56,"2.21kHz","5.92kHz",5187121,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-31.38,-34.1,2,0.022115,-0.000641,0.046234,-26.7,-49.98,-62.96,2,0,-0.013794,0.014313,-36.89,-33.29,-35.73,2,0.018165,0.001648,0.037048,-28.62,-49.21,-64.09,2,0,-0.014526,0.015015,-36.47,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/72b6c78f5fac483e985cf9690d1c4152.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/3a282f25d045442f8dabeb78918b2847.flac"
"40","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",42.91,180,1.5,"3.09kHz","7.31kHz",5187122,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.49,-34.33,2,0.022118,0.001801,0.043243,-27.28,-51.32,-59.68,2,0,-0.012085,0.011414,-38.36,-33.4,-35.97,3,0.018066,0.001953,0.035156,-29.08,-52.56,-60.21,2,0,-0.008087,0.008514,-41.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/498374f33b68406fbb038d11f9457676.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/d6688f9fc8334e848eaaced14654c952.flac"
"41","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",75.15,180,2.78,"3.24kHz","5.10kHz",5187132,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.61,-33.98,2,0.022093,0.003448,0.039734,-28.02,-47.46,-63.42,2,0,-0.007721,0.007721,-42.25,-33.43,-35.69,2,0.018065,0.003815,0.031647,-29.99,-52.67,-65.65,2,0,-0.004883,0.005188,-45.7,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/4a5eb47bc5f54afc9eb2887917b04ca4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/ca5cfea69cb2458b98a73518a3764d95.flac"
"42","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","LISP","Lincoln's Sparrow","MELOSPIZA LINCOLNII","Aves",82.31,180,1.86,"1.75kHz","5.15kHz",5187124,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-31.7,-34.16,2,0.022192,0.006165,0.041046,-27.73,-52.37,-61.87,2,0,-0.008484,0.008789,-41.12,-33.7,-35.66,2,0.018158,0.004303,0.032501,-29.76,-51.96,-63.1,2,0,-0.009125,0.009003,-40.8,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/0615255238484bf8bb732ecdf19b8b61.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/870201228c5a4af8be810c2823d12762.flac"
"43","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",91.43,180,2.14,"2.58kHz","4.48kHz",5187134,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.43,-34,2,0.022206,0.003967,0.042145,-27.51,-55.68,-63.55,3,0,-0.004242,0.004089,-47.45,-33.58,-35.59,2,0.018118,0.003052,0.031921,-29.92,-57.23,-64.63,2,0,-0.00351,0.003632,-48.8,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/f2929bbd455d492eacc5c75d6358114a.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/1dae9d71fb334ab886d915e776d0ea3c.flac"
"44","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",107.26,180,1.14,"2.78kHz","3.50kHz",5187128,3,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-31.67,-34.19,2,0.021987,0.002228,0.041412,-27.66,-61.34,-68.24,2,0,-0.002411,0.002289,-52.36,-33.78,-35.86,2,0.017963,0.004333,0.030731,-30.25,-61.19,-69.61,2,0,-0.002563,0.002563,-51.82,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/4ca8cbf15a9145d9bf5846fe35e7e5d0.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/1ddd6df2bd4d43bd9be15086de6750f0.flac"
"45","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",150.94,180,1.78,"1.49kHz","3.24kHz",5187136,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.87,-34.05,2,0.02222,0.005676,0.038422,-28.31,-59.92,-65.4,2,0,-0.006531,0.003601,-43.7,-33.91,-35.69,2,0.017987,0.006012,0.031372,-30.07,-61.76,-66.45,2,0,-0.00528,0.003082,-45.55,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/f2ff2df5a7894c86bf455d074ec3fc6e.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/4aca489cd4f24fada2524e55d8c61a65.flac"
"46","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-05 05:12:00",2756182,"1SPT",2498335,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",173.11,180,0.79,"2.94kHz","5.20kHz",5187137,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.58,-33.89,2,0.022414,0.005005,0.042084,-27.52,-60.48,-62.41,2,0,-0.0047,0.003845,-46.56,-33.64,-35.78,2,0.01807,0.004395,0.032654,-29.72,-63.35,-64.52,2,0,-0.002777,0.00238,-51.13,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2498335","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/63069d7edbd94fe2822edb78e4a4c344.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/aad81e63-f9c1-4d3e-bd7f-60b90753a07d/d1e1df6c53bb4d0ab2c1cc7acf82856c.flac"
"47","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-06 05:11:00",2876424,"1SPT",2604041,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",2.13,180,0.28,"2.63kHz","5.51kHz",5241810,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-32.16,-32.99,2,0.022814,0.006561,0.036072,-28.86,-61.37,-61.86,2,-2e-06,-0.00592,0.004333,-44.55,-34.03,-34.74,2,0.018468,0.006317,0.028778,-30.82,-61.85,-62.63,2,-1e-06,-0.00531,0.003784,-45.5,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2604041","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/ef9b1d6750a74f93aea13c4c0b5d9537.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/3aee1f2359894dac98214f84db747128.flac"
"48","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-06 05:11:00",2876424,"1SPT",2604041,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",2.4,180,0.41,"2.32kHz","6.13kHz",5241811,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-32,-34.29,2,0.021263,0.00531,0.035095,-29.1,-57.05,-61.02,2,-2e-06,-0.01181,0.011383,-38.55,-34.01,-35.97,2,0.017354,0.006104,0.027893,-31.09,-59.28,-62.59,2,-1e-06,-0.007721,0.00766,-42.25,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2604041","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/3faa7dbb3fa943cc9eb2d68ba6bbb596.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/4c8486a05ba4426998c1e81851e0036b.flac"
"49","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-06 05:11:00",2876424,"1SPT",2604041,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",9.74,180,1.7,"2.83kHz","8.03kHz",5241809,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-31.62,-34.46,2,0.021972,-0.001129,0.04071,-27.81,-48.26,-58.89,2,0,-0.013306,0.013794,-37.21,-33.62,-36.06,2,0.017955,-0.004303,0.033813,-29.42,-48.24,-58.21,2,0,-0.014557,0.014648,-36.68,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2604041","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/b7fa3fee3d79498288e7331169957469.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/be92be5a01264a8886e3f8c33f2dd829.flac"
"50","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2023",2346,"DOC213-HR-C",492668,"2023-06-06 05:11:00",2876424,"1SPT",2604041,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",11.11,180,2.58,"1.91kHz","2.99kHz",5241812,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-31.47,-34.49,2,0.022105,0.00177,0.039886,-27.98,-61.71,-68.9,2,0,-0.003967,0.003265,-48.03,-33.48,-36.12,2,0.018036,0.004181,0.033813,-29.42,-59.14,-69.13,3,0,-0.00351,0.003296,-49.1,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2604041","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/879af205e41c49139afbbbc5acceb2b4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/b71e04f9-62e8-4205-9696-06fa65620078/35254421331141edb10347c0dcb591f5.flac"
